id,protection_zone_key,district,protection_zone_name,date_announced,date_effective,amendment_announced,amendment_effective,area_ha,geometry
erhaltgeb_em.EM0105,EM0105,Mitte,Sparrplatz,2016-05-24,2016-05-25,,,51.3,"MULTIPOLYGON (((13.347047220754405 52.54033790835132, 13.348835584281407 52.53900766516961, 13.350467175164821 52.539334151895936, 13.350791100256888 52.539404710277005, 13.352457960368687 52.53976302098251, 13.352681739166957 52.53980744477766, 13.352979675037783 52.5398620943314, 13.353064845867438 52.53987028536207, 13.353380031022454 52.53990418873774, 13.35366187669646 52.53990943548438, 13.354002986155324 52.53990138519201, 13.354560117797293 52.539841651948045, 13.355053186395013 52.53973124633742, 13.356612944706855 52.53931414435276, 13.357314386217164 52.53912167888381, 13.358143625509834 52.53890062771157, 13.359530681265717 52.5395975161963, 13.362666181002279 52.541003500713146, 13.363246376380333 52.541274549161564, 13.363549290330544 52.5414021846349, 13.364543310389912 52.54182006441454, 13.365842948727332 52.54236847795391, 13.365220886977752 52.54272074717161, 13.363688056627936 52.54359156259645, 13.361372649916815 52.54490652879738, 13.359143634453867 52.54616826557204, 13.357498909041633 52.545155802036284, 13.357127770983341 52.54494658732278, 13.356162748659726 52.54442967362556, 13.35546994740748 52.54408207291001, 13.354874067229108 52.54381772214684, 13.354394731895068 52.54361733914427, 13.353957439719474 52.543444168823285, 13.353459429876294 52.543258438888614, 13.352777198601329 52.543022350847025, 13.351956720547468 52.54276001601721, 13.35158325630919 52.542647663751026, 13.351361427505138 52.54258234640582, 13.35058851913945 52.54235478682175, 13.350312724826283 52.54226861866574, 13.349887933584919 52.54210452094422, 13.348776112428055 52.541588525571456, 13.348325047539124 52.54126207332406, 13.348084304218952 52.54108653547405, 13.347047220754405 52.54033790835132)))"
erhaltgeb_em.EM0106,EM0106,Mitte,Leopoldplatz,2016-05-24,2016-05-25,,,62.1,"MULTIPOLYGON (((13.352559427848925 52.550352867735526, 13.354008654036353 52.5495314289622, 13.354215610193393 52.549415104828626, 13.355580977125667 52.54864223817514, 13.358218599951003 52.54715191703364, 13.360545443994988 52.548671494842566, 13.36296586081862 52.550251676495215, 13.363230936103642 52.55042501757583, 13.363447601823196 52.55029674881818, 13.364265310864607 52.549814349235355, 13.364628255991452 52.549602275050894, 13.36434564440919 52.54942553024247, 13.363291153827719 52.54876390549892, 13.36302031541157 52.54859462585701, 13.361854819541419 52.547864666415684, 13.36161192960931 52.54771260315174, 13.359535353822766 52.54640737808698, 13.35966243137354 52.54633529354992, 13.361940429728882 52.54504303914225, 13.364074459030197 52.54501590278777, 13.3641067424196 52.545053419297616, 13.362803317089632 52.54647881438258, 13.363045941391567 52.546560593257624, 13.367046049021857 52.54655500806557, 13.36705453892883 52.544969204232395, 13.368975004615912 52.544938707288644, 13.368974421859532 52.544967732233125, 13.369215621088829 52.54497257927126, 13.369095637561193 52.54611472666621, 13.369081185346806 52.54628950187101, 13.369009139692652 52.54710402382098, 13.368957191643224 52.54762699766977, 13.368869442091192 52.54829012651391, 13.368810180588508 52.548500964994105, 13.36873593734694 52.54862988077848, 13.368622201673482 52.54882737377229, 13.368358052408402 52.54928586045572, 13.368077216627569 52.54977230896137, 13.367252622457524 52.55119793835791, 13.367054768750275 52.551551626046425, 13.366767524358337 52.5520599741671, 13.366678615670326 52.55222650433697, 13.366263880082442 52.553072113364166, 13.366107596716756 52.553388666229885, 13.35843927873728 52.553405218904054, 13.356635404146422 52.552468688337015, 13.355218996644039 52.551732752873214, 13.352559427848925 52.550352867735526)))"
erhaltgeb_em.EM0107,EM0107,Mitte,Waldstraße,2016-05-24,2016-05-25,,,72.6,"MULTIPOLYGON (((13.325005930830427 52.527967767414665, 13.325056718384571 52.52793150097029, 13.326639188747503 52.52776406204384, 13.326920526523876 52.52773421945989, 13.328342556810277 52.52758378681385, 13.328901012688954 52.52752947261409, 13.328806882635662 52.52721013508535, 13.328255103593264 52.52581285932785, 13.328187537781554 52.525645545073964, 13.327700806085863 52.52441611974862, 13.329474897114672 52.523944525860735, 13.330107407380453 52.523971939933965, 13.334700840330763 52.524800967141886, 13.335063890867483 52.5259240527722, 13.33563261459246 52.5258558643338, 13.336206813544695 52.525896269543736, 13.336164796396089 52.526102378393304, 13.3382953765425 52.52624849800501, 13.338315692429516 52.52631858007993, 13.337465811802437 52.526400999369436, 13.337512481690522 52.5266206087505, 13.337912731059193 52.52827075321764, 13.337956628540828 52.52845137471837, 13.338350088087584 52.53006497035161, 13.338407198298441 52.530299566548806, 13.339010994705353 52.53276702710444, 13.339076826073153 52.532953657575526, 13.339275056257074 52.533762207094696, 13.339276923354662 52.53376967044106, 13.337281514557189 52.533338040524285, 13.33700541271574 52.533278321213956, 13.335927411897384 52.53301416842573, 13.33486941835847 52.532913072571475, 13.334509931703964 52.53287893595947, 13.332193536433328 52.53265697127114, 13.33163627460926 52.53264768352169, 13.328756693038912 52.53283844096045, 13.327775158925004 52.532722019068196, 13.326725943200941 52.53252570296973, 13.326448079586914 52.53247368570182, 13.324912917754984 52.53218625820065, 13.324941264899214 52.53088831484736, 13.32494568718257 52.53071605508009, 13.325005930830427 52.527967767414665)))"
erhaltgeb_em.EM0108,EM0108,Mitte,Birkenstraße,2016-05-24,2016-05-25,,,81.6,"MULTIPOLYGON (((13.340057282433596 52.52652939622994, 13.34117147418839 52.52649934560562, 13.34153395883234 52.52648384760341, 13.342862204355749 52.52645673074494, 13.34285721915801 52.52675294892865, 13.343059938579083 52.5267539400851, 13.34303769301842 52.52912735304232, 13.343483590856954 52.52912901567014, 13.343551498658123 52.52910958752886, 13.344474747672772 52.52957747442232, 13.344471537266177 52.52895727748037, 13.344672511334537 52.52895540349428, 13.344695912496894 52.52669024268924, 13.34462964776881 52.52669040349911, 13.344627598542239 52.526419703211545, 13.345227775376122 52.526410797538226, 13.34522511493555 52.52692804595375, 13.346044877243129 52.52692724989638, 13.34603914983354 52.53005889381707, 13.347061669199176 52.53057384022156, 13.347328380328108 52.53059747556022, 13.349199785022297 52.53010869958019, 13.349227985238285 52.52779654451053, 13.349001491844641 52.52779601328288, 13.348998525038485 52.526936478375916, 13.348361000554046 52.52693498074358, 13.348369130272333 52.52697592976854, 13.348184583549351 52.52697549561668, 13.34808440737745 52.526898516256495, 13.348103029753334 52.526606934506425, 13.34794361743801 52.52661167538185, 13.34794491319952 52.52640702888895, 13.34923665916065 52.526420296832015, 13.350092081308327 52.526452996658236, 13.351844583956051 52.52656452065615, 13.35308089831622 52.52666609174589, 13.35336600966926 52.5266820992803, 13.354496559986503 52.52677349089688, 13.354683262860618 52.52680202449729, 13.354743248019433 52.52681475075183, 13.354811165458955 52.526828080706125, 13.354885461743192 52.52684484072891, 13.354966145931442 52.526863567061696, 13.354494837398457 52.52741954782797, 13.354547220670424 52.52743528181416, 13.35396681148562 52.528124520214355, 13.353905370746856 52.52812437861193, 13.353686146257745 52.52838539947935, 13.353719218697268 52.52841904482247, 13.35317895085136 52.5290750092908, 13.35263854550409 52.529638591562026, 13.351489095337081 52.531002982279716, 13.351913327867422 52.53114155793273, 13.353172014228845 52.531530715753426, 13.351916702604937 52.53302039894815, 13.351689642987585 52.533216572648065, 13.355256579721633 52.53501140920571, 13.355525054505113 52.535149423742176, 13.35655770760754 52.534388384034614, 13.357368953289681 52.534639649082, 13.358228806091 52.53397231437247, 13.358604644856054 52.53394320193288, 13.358652161064956 52.53384060552994, 13.35877316374276 52.53369546289557, 13.358606893045984 52.533644411509904, 13.35888725837168 52.5333096766183, 13.359681906400608 52.533557129473685, 13.36022806353001 52.532906993984476, 13.360680356479955 52.533462617175566, 13.360879681263043 52.5337043560099, 13.360920500424326 52.533755296510606, 13.36082921936013 52.533859421442074, 13.360906015471816 52.53389070240995, 13.359917448506225 52.534815454628024, 13.359663614113982 52.53505870254688, 13.359380219846134 52.53531187579169, 13.359051925187112 52.53557194476357, 13.358663622511827 52.53582887605462, 13.358053118367721 52.536141239904126, 13.357666763925746 52.53595289469996, 13.3574214189066 52.53579741411626, 13.356603935351654 52.535386649073914, 13.356351112940887 52.53556833756032, 13.356243677653652 52.5357108393827, 13.354075895044973 52.5354655857516, 13.3495835166853 52.534961436732495, 13.346967622476757 52.53467389048076, 13.34377335285163 52.53430816175412, 13.34295167213463 52.53422433503093, 13.341165958445043 52.534015391262805, 13.340780292361806 52.53397353037264, 13.339688009124538 52.533851589772695, 13.339607797781833 52.533834146431914, 13.33939937171141 52.532956076060636, 13.339307264190152 52.53260730897987, 13.338741569917556 52.53026986086446, 13.338680220727205 52.53002988799079, 13.338278250871964 52.528423198706584, 13.338245768577618 52.52825939992331, 13.33786190423805 52.52667242965998, 13.339013309268525 52.52659607459112, 13.339291939883465 52.52657665600891, 13.339761904106004 52.526545052426734, 13.340057282433596 52.52652939622994)))"
erhaltgeb_em.EM0109,EM0109,Mitte,Seestraße,2016-05-24,2016-05-25,,,48.6,"MULTIPOLYGON (((13.342601006256615 52.547545298390894, 13.346022180005603 52.5449811639015, 13.346199877961519 52.54484930420545, 13.347391962490443 52.54396183178658, 13.347597625648598 52.543808906181646, 13.34866347621299 52.54301564162662, 13.350723952089364 52.54408111360275, 13.349423608654988 52.54501740434647, 13.352153382202646 52.54642745183848, 13.353709588763364 52.54723309615965, 13.353956066386154 52.54741998134039, 13.355230319311135 52.54837889394889, 13.352148715150939 52.55012361049297, 13.347147415451689 52.55296401300005, 13.346023736355514 52.552218713670676, 13.34451500742092 52.55122256743684, 13.342634093969751 52.549969805055824, 13.344586302765704 52.54886101899627, 13.342601006256615 52.547545298390894)))"
erhaltgeb_em.EM0110,EM0110,Mitte,Kattegatstraße,2018-09-18,2018-09-19,,,14.0,"MULTIPOLYGON (((13.395126131801842 52.560651847068115, 13.396352665922656 52.56098732372121, 13.396319244091837 52.56107740692701, 13.396216279374915 52.5612898003508, 13.396101605272035 52.56148464640877, 13.395905160332664 52.561821602205384, 13.39556655826782 52.56220070497984, 13.395226226223784 52.56258177035764, 13.395206763817528 52.56261093410722, 13.395028525743507 52.56280609522905, 13.394901190362484 52.56295185734807, 13.39488268912662 52.56297206104489, 13.394765022299215 52.56309665440339, 13.394628151850334 52.56324530791466, 13.394522349240177 52.56335404893214, 13.394508168096642 52.56336826020837, 13.394490953553406 52.56338554123349, 13.394485123067874 52.5633912703527, 13.394387671703049 52.563487051580076, 13.394356590474105 52.5635176040548, 13.394202143219404 52.5636646969936, 13.394042436798417 52.563807906196246, 13.393881939352436 52.56394931524184, 13.393726341034858 52.5640870412952, 13.393662201360614 52.56413437180292, 13.39364333871023 52.564148285685086, 13.393529948218033 52.56423198178782, 13.39338022550124 52.56434250838909, 13.393236359039276 52.564265949403335, 13.392914927000627 52.56449850734483, 13.39264983600479 52.56465870656791, 13.392402087304617 52.564800133707756, 13.392285695349608 52.564866543106284, 13.392261675055817 52.56488026085086, 13.392214946676534 52.56490691394703, 13.392100541869144 52.564972226277135, 13.39207537602257 52.56498660275096, 13.392025512290068 52.56501506533564, 13.39186941151147 52.56510414975354, 13.391842874587702 52.56511929876251, 13.391838339024323 52.56512188050678, 13.391830996090196 52.56512578175675, 13.39180383853664 52.56514014909866, 13.391642891380332 52.56522536418371, 13.391447247486012 52.56532894377586, 13.391314058900985 52.565399466656466, 13.391098415358028 52.565434262362714, 13.390933487070306 52.56546089087477, 13.390844273019296 52.5654409409412, 13.390771464772412 52.56542465751505, 13.39062119318051 52.56552448288775, 13.390628208012677 52.56553357826043, 13.390633792955894 52.56554304080728, 13.390637907386433 52.56555277107506, 13.390640539188114 52.56556269697108, 13.390641617913293 52.56557272762759, 13.390641176345708 52.56558277358015, 13.390639202698015 52.56559275374935, 13.390635715006658 52.56560257847018, 13.390630746055464 52.56561215827804, 13.390558010050295 52.56574461407638, 13.39044998747034 52.565941343360606, 13.390181883226028 52.56609630833344, 13.389635884857173 52.566411920491994, 13.389594114467577 52.566436059587566, 13.389539802371694 52.56646744564059, 13.388842644542535 52.566869577208, 13.388570777676094 52.5663903150067, 13.388188054485894 52.56571574140927, 13.388170902752716 52.56568534301267, 13.388130919371942 52.565614470861206, 13.388112977206212 52.56558269505792, 13.387907470342608 52.565220291875185, 13.387728455940332 52.56490482259559, 13.387661753489763 52.5647872916036, 13.387529521688045 52.56467897134621, 13.387397792691637 52.56473471307491, 13.387299941616503 52.564776132384274, 13.38725208248073 52.5647651586935, 13.387171345901592 52.564746670117195, 13.387036749653467 52.564413894766986, 13.387440132290717 52.56424818328907, 13.38764763357677 52.56416296960582, 13.3878554185366 52.56407764254203, 13.388063220076987 52.56399224341443, 13.38847882041904 52.563821453028474, 13.388688103849734 52.56373540765163, 13.389000528723377 52.563607177124275, 13.389309991122463 52.5634800203581, 13.389518416605194 52.56339434846692, 13.389726061290867 52.563309025231845, 13.389934301290335 52.56322353890331, 13.389976768638782 52.5632060625275, 13.390041152413755 52.56317953354422, 13.390081835550612 52.56316283306628, 13.390251789464667 52.56309301832208, 13.390264327097348 52.563087866129024, 13.39063848003431 52.56328789663946, 13.390656771326372 52.563297666798384, 13.390717781683025 52.563330234509316, 13.390756744573235 52.56335125471129, 13.390846578319286 52.56339970570287, 13.390887335376865 52.563421694306484, 13.390953598458065 52.56345708454477, 13.391070524042199 52.56351956095895, 13.391082969429718 52.563510882946524, 13.391159452547194 52.56355164474274, 13.391146859367243 52.56356032974553, 13.391225231693916 52.56360228600615, 13.39154521311648 52.56341447811456, 13.391580923639884 52.56338447478087, 13.391723507976872 52.56326463765816, 13.391865589118268 52.56314522509886, 13.39195427129209 52.56319250875262, 13.39266037911686 52.56259765927385, 13.392695709695463 52.562567920179525, 13.3927102180128 52.56255566460992, 13.392726551407883 52.56254191433664, 13.392757894168549 52.56251551968387, 13.392858469497899 52.56257001309981, 13.39347210869789 52.562054723666456, 13.393502793917511 52.56202894027539, 13.393648103668987 52.56190692605875, 13.393907230200139 52.56168933497544, 13.394384304244532 52.561288756465366, 13.394396541007143 52.56127848386884, 13.394875690905137 52.56087616032753, 13.395126131801842 52.560651847068115)))"
erhaltgeb_em.EM0111,EM0111,Mitte,Reinickendorfer Straße,2021-10-29,2021-10-30,,,41.0,"MULTIPOLYGON (((13.378447269276535 52.55609949134448, 13.378409276565451 52.55610249536338, 13.378315922912455 52.55610985683314, 13.378234700810168 52.55611626056207, 13.378207123704456 52.55611843618563, 13.377956281162133 52.556138231964226, 13.377930686700028 52.556140245880115, 13.377604790820673 52.55616596248184, 13.377493680990185 52.55617478823243, 13.377297766091736 52.55619036345671, 13.376935985345117 52.556219101776904, 13.376617290639894 52.55624432099711, 13.376588130121107 52.556246627376275, 13.37638720142485 52.556262536930404, 13.376355703679897 52.55626501798802, 13.375985877061764 52.556294290402214, 13.37593482015665 52.556298328180425, 13.375561294688413 52.55632788119015, 13.375526379007125 52.55633063879938, 13.375330716757635 52.55634612433121, 13.375299144182378 52.5563486310543, 13.374939865671381 52.55637704697956, 13.374888822995771 52.55638109349389, 13.374638700407248 52.556400883149145, 13.374571268010472 52.5563327131603, 13.374256537397963 52.556359976480834, 13.374168039168895 52.556367644129665, 13.374019027810041 52.556380549450225, 13.373855527677316 52.55639472108114, 13.373838705754974 52.55639605442577, 13.373779036551344 52.556400809127275, 13.373730922732303 52.556404634640444, 13.37371044636784 52.55640625941873, 13.373624145928193 52.55641312968088, 13.373517679376917 52.55642161090616, 13.373431689504567 52.55642845832251, 13.373411509331877 52.5564300511551, 13.373313372254088 52.556437873426546, 13.373307972019434 52.55643830271297, 13.373015043975554 52.55646154665474, 13.372895351357903 52.556471050330046, 13.372789462034602 52.556314436199436, 13.372738223832618 52.556328944680466, 13.372639665086625 52.556182743916594, 13.372530131603357 52.55602020828162, 13.372441992371574 52.55588945336429, 13.372352442355524 52.555756575070674, 13.372265689963436 52.55562783509384, 13.372088745011006 52.55536529960509, 13.371993351273968 52.5552237721761, 13.371898840415733 52.55508351555446, 13.371807684960942 52.55494826806646, 13.371573491487322 52.554601417377576, 13.371624577349566 52.55458858863743, 13.371492884109218 52.55439329839343, 13.371411835669093 52.55427318670104, 13.371357567513495 52.5541927163513, 13.371334774529226 52.55415893803228, 13.37116267012608 52.55390381332819, 13.371112192225986 52.55391856532756, 13.370946322537796 52.5536751784921, 13.370855287185064 52.55354162217881, 13.37090934813439 52.5535288886452, 13.37096427875112 52.55351418003273, 13.370974220075533 52.553502250854834, 13.370838159759725 52.55342341480314, 13.370790696848834 52.55339581533364, 13.37061746315837 52.55329514956416, 13.370396643665202 52.55316744864832, 13.37036384820484 52.55314847555636, 13.37032773047639 52.55312760455626, 13.370294443470288 52.55310836393632, 13.370286370961866 52.553103694325145, 13.370269763498271 52.55309409698428, 13.37008511846451 52.55298737516519, 13.370074822808565 52.55298259400666, 13.369876316276807 52.552866240367145, 13.369806828639017 52.55282600143773, 13.369717989718211 52.55277458978455, 13.369682754597372 52.552754198274265, 13.369619043200938 52.55271731153634, 13.369526752805454 52.552663919117606, 13.3695113446769 52.55265500352678, 13.369435516538646 52.55261114354743, 13.369350548263528 52.55256197875073, 13.369331890711154 52.55255119318566, 13.369272280226038 52.55251670042819, 13.36923727740501 52.55249641987521, 13.369207863116213 52.5524793721701, 13.369125785589308 52.55243182047105, 13.368946981205116 52.552328441062166, 13.368837330238135 52.55226473887904, 13.368794064792537 52.552240559090016, 13.368744630870351 52.55221089064676, 13.368669215058956 52.55216708979346, 13.368641362086981 52.5521509086222, 13.368636987055401 52.55214836679088, 13.368631395306112 52.55214522377107, 13.36859442081606 52.55212443033151, 13.368480160343971 52.55206016077798, 13.368475293414981 52.55205736041063, 13.368447838709406 52.552041580289035, 13.368326249895299 52.55197168905747, 13.368201454629546 52.551899973263204, 13.368175718811937 52.5518851788174, 13.36816976856735 52.551881761101065, 13.368161352357477 52.55187682586225, 13.368135655055045 52.55186178917987, 13.368014677208816 52.551790961982384, 13.367865231429194 52.55170345930294, 13.367772837958004 52.551649380741544, 13.367747805402537 52.55163472177318, 13.367642275727848 52.55157293643872, 13.367629080937133 52.55156521096799, 13.367634393702414 52.55155599646961, 13.36770366977437 52.55143570736738, 13.367787667026358 52.55128995174466, 13.367827771627722 52.55122041045063, 13.36784527020513 52.55119006415133, 13.3678772410005 52.551134607567974, 13.3678791167281 52.55113136068577, 13.367930328269345 52.551042327039106, 13.367941885029214 52.551022247508755, 13.367971164911959 52.550971330247, 13.367977554035802 52.55096013455845, 13.367987998024716 52.550941819910804, 13.368039191900209 52.550852057697256, 13.368108291671573 52.55073089379364, 13.36812260113048 52.55070579022916, 13.368210490303131 52.55055166333773, 13.368369338413554 52.55027311621597, 13.368508155195967 52.55003869064276, 13.368534301351287 52.549992693113246, 13.368632775320824 52.54981954285715, 13.368634874729814 52.549816227117375, 13.368651089132737 52.54979025063794, 13.368705830443124 52.54970259598179, 13.368770953873534 52.54959827109539, 13.368783905510389 52.54957754536765, 13.368786680121556 52.5495731240387, 13.368869193591157 52.549440932694566, 13.369020541519589 52.549198560279244, 13.36911982975844 52.54903954579893, 13.36922430005905 52.54906336398725, 13.369310021458803 52.549067763820304, 13.369337918257004 52.54906919112027, 13.369701081186358 52.54912706129747, 13.370626866852863 52.549274971976914, 13.370860034814047 52.549427963638756, 13.370749674284273 52.54962244072288, 13.370917672839598 52.54963031856389, 13.371031523778909 52.54973464433366, 13.371164105415417 52.54985613993622, 13.371224918628352 52.54991186721959, 13.371329184786305 52.5498695874365, 13.371354266871494 52.549859413023825, 13.371474284440856 52.54982352670774, 13.371537936454155 52.549903775542866, 13.37155629778448 52.549926928390605, 13.371641256178703 52.55003405686335, 13.371742988396699 52.55019369003927, 13.37179411698801 52.55017837131087, 13.371825706585327 52.55016891569005, 13.371937807127994 52.55013533859251, 13.37200076272799 52.550116487128385, 13.372136398982011 52.55007585190011, 13.372316077955217 52.5500220388935, 13.372375558110237 52.55000422735631, 13.372795752091132 52.54987836668351, 13.37288096500353 52.549980687533264, 13.372902572114349 52.55000662705968, 13.372956604078976 52.55007149403455, 13.372961206527966 52.5500770598283, 13.372981424196908 52.55010148772424, 13.373022267175514 52.55015088857184, 13.373033689210452 52.55016468500947, 13.373098561264133 52.550243142549455, 13.373138917781187 52.55029174545474, 13.373222708586686 52.550392679855634, 13.37322715691607 52.55039802773479, 13.373402564568448 52.55060926467782, 13.373410204096096 52.55061845962131, 13.373531362636244 52.55077388960716, 13.373570535501553 52.55082181974373, 13.373786961965045 52.551086612995, 13.374080952980837 52.551441392852816, 13.374119895880893 52.5514883935582, 13.374255919435026 52.55165241559475, 13.374350574329371 52.55176723669491, 13.374441982396599 52.551878128989195, 13.374809568389207 52.55232403494059, 13.374920756804402 52.55245893480827, 13.375042504787665 52.5525938986105, 13.375249540351469 52.552715287688024, 13.375256542931135 52.552719384826794, 13.375291411407558 52.55273978761242, 13.375414628315555 52.55281187877474, 13.375417877096247 52.55281377552114, 13.375442956471103 52.55282845147051, 13.375594083229394 52.55291687562188, 13.375673075612049 52.55296310371948, 13.375698357244707 52.55297789927265, 13.375780411313933 52.55302590458417, 13.375858321591364 52.55307148833295, 13.3758845853002 52.553086854765866, 13.37594821589585 52.55312408763757, 13.375993264173275 52.55315044709293, 13.375997638738804 52.55315301561563, 13.376011615687746 52.55316118244184, 13.37606757952131 52.55319393141804, 13.376103589231812 52.55321500596241, 13.376130430890615 52.55323070394627, 13.376153402711328 52.553244146027204, 13.37616228257735 52.5532493388001, 13.37625360698522 52.55330277567184, 13.376277156661953 52.553316549332955, 13.376540143711834 52.55347042403551, 13.376853125816499 52.55333455322144, 13.377582422007443 52.55287354832135, 13.37755875288045 52.55285980924692, 13.37740810316937 52.55277234721595, 13.377281555846979 52.552698486207674, 13.377255882737211 52.55268349681521, 13.377220174208048 52.552662651525836, 13.377175108614303 52.55263635523682, 13.377149637998519 52.5526214764896, 13.377029748064036 52.55255150070414, 13.376940195493047 52.5524992305809, 13.376915634268716 52.55248489472381, 13.376841994257058 52.55244190570211, 13.376763545859605 52.55239611741324, 13.37673728091993 52.55238078712048, 13.376653114998712 52.552331656595186, 13.37657619755351 52.552286761307556, 13.376548229585946 52.552270418598596, 13.376445827141078 52.55221065313252, 13.376292989601303 52.55212144234774, 13.376217791109735 52.55207755042631, 13.376054140519221 52.55198200514384, 13.376066772957985 52.55197464395661, 13.37618467049111 52.55190594240337, 13.37635284145218 52.55180792722183, 13.376358630018464 52.551804554061455, 13.376384949894605 52.551789216719236, 13.376538633214617 52.55169965193979, 13.376724553236558 52.55158827621559, 13.377078984006161 52.55137595757759, 13.377094716236913 52.551366525886735, 13.377319108274413 52.551227372897095, 13.37733569762886 52.55121749438145, 13.377715420823517 52.55099151253459, 13.378066491483558 52.55078245362635, 13.378357872433451 52.55060964602623, 13.37837486665156 52.55059957511031, 13.378686621242789 52.550356960593426, 13.37869782825176 52.55034983135276, 13.378952948968063 52.55018744075405, 13.378990134973273 52.55016376410415, 13.378992038183783 52.55016254940405, 13.378995946474346 52.550160157363045, 13.379019905049933 52.550144805085154, 13.379097930565766 52.55009516409141, 13.379137683502268 52.55006986819473, 13.379409202838184 52.54989705578138, 13.379592194633513 52.550018485736715, 13.379772019655444 52.55013782209293, 13.380019183997526 52.550301830274975, 13.380260086909393 52.55046168828791, 13.380399702112696 52.550554345418405, 13.380563837986204 52.550663261017114, 13.380727816807434 52.55077205734957, 13.380893869383199 52.55088223946349, 13.381012049247767 52.55096064852817, 13.381045582403644 52.55098290148981, 13.381079057616214 52.55100512667602, 13.381125175352222 52.5510357156098, 13.38115241669008 52.55105379156005, 13.381262505384345 52.55112683893412, 13.381378497301203 52.55120381509698, 13.38140556656758 52.551221762759575, 13.381446111703957 52.55124867894249, 13.381635262969493 52.55137418189988, 13.381788303622432 52.55147573323077, 13.38191943046277 52.55156274297607, 13.38192310022395 52.551565229716026, 13.38194575074757 52.55158021273846, 13.382194310106886 52.551768484166466, 13.382209276466954 52.55177984661143, 13.38218926391382 52.55178817751185, 13.382143020741399 52.551807469607546, 13.382088717171348 52.55182975341996, 13.38204299037048 52.55184863894706, 13.382009289366001 52.55186259092129, 13.381997509662545 52.55186724909825, 13.381890675402104 52.55191132831264, 13.381857904551083 52.5519248523986, 13.381724664596483 52.55197982726399, 13.381554309093236 52.55205013671568, 13.381506560477254 52.55206983955075, 13.38147654505245 52.552082232373074, 13.3814563703847 52.55209055194292, 13.381032157323496 52.55225998591501, 13.38097398944132 52.55228383475381, 13.380444529128187 52.55250173629459, 13.380371799178416 52.55253167033287, 13.380343791767004 52.552543191242066, 13.38012853716825 52.55263177446338, 13.379698134182446 52.55270189379845, 13.379680133772899 52.55270483022142, 13.379174753189169 52.55278294827454, 13.378760038452986 52.55284995234838, 13.378727066827542 52.55285527298953, 13.378619960425878 52.552872570209416, 13.378447102556825 52.55290050210503, 13.378412112884833 52.55290614566348, 13.378363559946083 52.55291399501201, 13.378174787873455 52.553003872587624, 13.378144669482438 52.55301821421841, 13.377993657135958 52.553090114300836, 13.377972697295805 52.5531000948572, 13.378045753279585 52.55345493862848, 13.378089391102858 52.553433994031, 13.378485965842389 52.55369832458633, 13.378521649117802 52.5537250942358, 13.378474492371934 52.55374385990811, 13.378481989560319 52.55374935724057, 13.378619630851158 52.55384091941078, 13.378641026220587 52.55385513961041, 13.379102949152214 52.554162432239906, 13.379410172572811 52.554346774461514, 13.379940780197279 52.554611001919426, 13.380059115827429 52.55469501539499, 13.380312948548836 52.55502111456114, 13.380354139822686 52.55507301704322, 13.380524654870928 52.55531037592506, 13.380543053323434 52.555321893419034, 13.380593943586906 52.55538482565011, 13.38061351062222 52.55545313754733, 13.380690424635448 52.555550061242826, 13.380732457577967 52.5555911498842, 13.380786006031629 52.55568366295087, 13.380843906647167 52.555827448491264, 13.380858290694698 52.55584183310942, 13.380864711766476 52.55584131854144, 13.380958304008908 52.55583385942815, 13.381043536636229 52.555894393036894, 13.380991001578007 52.55589853864941, 13.380939428181424 52.555902607481855, 13.380908270038242 52.5559050943936, 13.38067396162954 52.55592381837638, 13.380443449682097 52.55594199144051, 13.380327698059936 52.55595111597774, 13.380208720934586 52.55596050195909, 13.379938202971976 52.55598186685832, 13.379752783977812 52.555996483891114, 13.379553694329154 52.556012190215526, 13.379511870133813 52.55601549278632, 13.379322026827847 52.55603047115548, 13.379284463464217 52.55603343637802, 13.37910445827449 52.556047641006515, 13.379065371274752 52.55605072016137, 13.378884655915938 52.55606497766864, 13.37884545027174 52.556068073108214, 13.378666021819738 52.556082231023865, 13.378626416730766 52.55608535688393, 13.378447269276535 52.55609949134448)))"
