stop_id,stop_name,stop_lat,stop_lon
de:11000:900175001,S+U Wuhletal (Berlin),52.512724,13.574536
de:11000:900175002,S Kaulsdorf (Berlin),52.512122,13.58903
de:11000:900175011,Stendaler Str./Quedlinburger Str. (Berlin),52.538956,13.604518
de:11000:900175514,Stendaler Str./Zossener Str. (Berlin),52.543705,13.603557
de:11000:900176001,S Mahlsdorf Bhf (Berlin),52.512041,13.610693
de:11000:900180001,S Köpenick (Berlin),52.458692,13.579543
de:11000:900180002,S Wuhlheide (Berlin),52.469058,13.553527
de:11000:900180003,S Spindlersfeld (Berlin),52.445938,13.562701
de:11000:900180007,Schloßplatz Köpenick (Berlin),52.444313,13.575187
de:11000:900181507,Spindlersfelder Str. (Berlin),52.45593,13.558744
de:11000:900182001,S Hirschgarten (Berlin),52.457856,13.601462
de:11000:900182002,S Friedrichshagen (Berlin),52.45719,13.625478
de:11000:900182509,Spreestr. (Berlin),52.44696,13.615704
de:11000:900183001,S Rahnsdorf (Berlin),52.451442,13.691582
de:11000:900183002,S Wilhelmshagen (Berlin),52.439119,13.721421
de:11000:900183514,Strandbad Müggelsee (Berlin),52.445791,13.677674
de:11000:900185505,Schappachstr. (Berlin),52.394618,13.631876
de:11000:900186001,S Grünau (Berlin),52.412714,13.574018
de:11000:900186502,Strandbad Grünau (Berlin),52.408701,13.604356
de:11000:900190001,S Treptower Park (Berlin),52.493832,13.461825
de:11000:900191001,S Baumschulenweg (Berlin),52.467581,13.489505
de:11000:900191002,S Plänterwald (Berlin),52.478722,13.474029
de:11000:900192001,S Schöneweide Bhf (Berlin),52.454611,13.510149
de:11000:900192002,S Oberspree (Berlin),52.452269,13.538461
de:11000:900193001,S Johannisthal (Berlin),52.446695,13.524028
de:11000:900193002,S Adlershof (Berlin),52.435102,13.540553
de:11000:900194006,S Schöneweide/Sterndamm (Berlin),52.452621,13.508668
de:11000:900194007,Sterndamm/Königsheideweg (Berlin),52.446657,13.506656
de:11000:900195510,S Altglienicke (Berlin),52.407791,13.559602
de:11000:900196001,S Grünbergallee (Berlin),52.399539,13.543222
de:12065:900200000,S Hennigsdorf Bhf,52.637867,13.205874
de:12065:900200008,S Birkenwerder Bhf,52.688576,13.288846
de:12065:900200009,S Hohen Neuendorf,52.669446,13.287223
de:12065:900200011,S Bergfelde,52.669695,13.321455
de:12065:900200012,S Schönfließ,52.664592,13.340511
de:12065:900200013,S Mühlenbeck-Mönchmühle,52.654321,13.388063
de:12069:900220002,"Saarmund, Bahnhof",52.323649,13.139738
de:12054:900230000,S Babelsberg,52.391449,13.094634
de:12054:900230003,S Griebnitzsee Bhf,52.393945,13.128808
de:12054:900230004,S Babelsberg/Wattstr.,52.391652,13.094421
de:12054:900230999,S Potsdam Hauptbahnhof,52.391447,13.067157
de:12072:900245027,S Blankenfelde (TF) Bhf,52.337628,13.415908
de:12072:900245028,S Mahlow,52.360164,13.408775
de:12061:900260002,S Wildau,52.319205,13.633587
de:12061:900260003,S Zeuthen,52.349351,13.627012
de:12061:900260004,S Eichwalde,52.371909,13.615038
de:12061:900260005,S Schönefeld (bei Berlin) Bhf,52.390906,13.513046
de:12067:900310004,S Erkner Bhf,52.426957,13.752661
de:12064:900320005,S Petershagen Nord,52.528989,13.790696
de:12064:900320006,S Fredersdorf,52.5263,13.761071
de:12064:900320007,S Neuenhagen (b Berlin),52.520614,13.700053
de:12064:900320008,S Hoppegarten,52.517831,13.673748
de:12064:900320026,S Birkenstein,52.515794,13.649774
de:12060:900350164,"Schönerlinde (BAR), Bahnhof",52.652331,13.428592
de:12060:900350165,"Schönwalde (BAR), Bahnhof",52.679652,13.432186
de:12060:900350160,S Bernau Bhf,52.675687,13.592695
de:12060:900350163,S Zepernick,52.659159,13.533054
de:12060:900350162,S Röntgental,52.649221,13.514525
de:12060:900350168,"Seefeld (Mark), Bahnhof",52.618235,13.675816
de:12060:900350161,S Bernau-Friedenstal,52.668369,13.564597
de:11000:900100001:1:50,S+U Friedrichstr. Bhf (Berlin),52.520125,13.386598
de:11000:900100001:1:51,S+U Friedrichstr. Bhf (Berlin),52.520215,13.386653
de:11000:900100001:2:52,S+U Friedrichstr. Bhf (Berlin),52.520274,13.386683
de:11000:900100001:2:53,S+U Friedrichstr. Bhf (Berlin),52.520362,13.38673
de:11000:900020202,S Beusselstr. (Berlin),52.534314,13.328703
de:12072:900245027::1,S Blankenfelde (TF) Bhf,52.336139,13.412767
de:11000:900072101::1,S Buckower Chaussee (Berlin),52.410173,13.3799
de:12065:900203512::1,"Schönfließ (OHV), Bieselheide",52.643497,13.321678
de:12061:900260002::2,S Wildau,52.319365,13.634812
de:12061:900260061::2,"Schulzendorf (LDS), Otto-Krien-Str.",52.347756,13.595495
de:12061:900260601::1,"Schulzendorf (LDS), Alt Schulzendorf",52.358992,13.572051
de:12061:900260601::2,"Schulzendorf (LDS), Alt Schulzendorf",52.359046,13.572058
de:12061:900260061::1,"Schulzendorf (LDS), Otto-Krien-Str.",52.347849,13.595574
de:12061:900260002::1,S Wildau,52.3186,13.634312
de:12061:900260509::1,"Schönefeld (bei Berlin), Seeweg",52.39478,13.533665
de:12061:900260509::2,"Schönefeld (bei Berlin), Seeweg",52.394658,13.533885
de:12061:900260937::1,"Schönefeld (bei Berlin), Oberschule",52.395128,13.530473
de:12061:900260100::1,"Selchow (LDS), Kirche",52.357618,13.471892
de:12061:900260005::4,S Schönefeld (bei Berlin) Bhf,52.390295,13.512769
de:12061:900260935::1,"Schönefeld, Kirchstr. (b.Berlin)",52.3869,13.504541
de:12061:900260935::2,"Schönefeld, Kirchstr. (b.Berlin)",52.386985,13.504983
de:11000:900080651::1,Steinträgerweg (Berlin),52.424397,13.44072
de:11000:900080651::2,Steinträgerweg (Berlin),52.424404,13.439982
de:12061:900260004::1,S Eichwalde,52.371755,13.614266
de:12061:900260943::1,"Schulzendorf (LDS), K.-Marx-Str.",52.373102,13.601919
de:12061:900260944::1,"Schulzendorf (LDS), Puschkinstr.",52.367884,13.602509
de:12061:900261083::1,"Schulzendorf (LDS), Herweghstr.",52.354762,13.595072
de:12061:900261082::1,"Schulzendorf (LDS), Kita",52.350549,13.600671
de:12061:900260063::1,"Schulzendorf (LDS), W.-Rathenau-Str.",52.356659,13.588247
